,id,No of bedrooms,No of bathrooms,living area,lot area,No of floors,waterfront present,No of views,house condition(from 5),house grade,house area(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,No of schools nearby,Distance from the airport,Price,date
3035,6762815938,4,2.5,2270,9247,1.0,0,0,5,8,1500,770,1972,0,122027,52.7902,-114.366,2270,9163,3,62,619850,06
3036,6762815956,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,122006,52.9101,-114.505,1730,3360,2,64,618250,06
3037,6762816156,3,3.25,1530,1612,3.0,0,0,3,8,1530,0,2006,0,122026,52.9006,-114.568,1530,1611,3,78,607500,06
3038,6762816289,3,2.0,2540,237402,1.0,0,0,3,9,2540,0,2007,0,122068,52.4988,-114.214,2200,229125,2,62,600000,06
3039,6762816290,4,2.25,3070,8400,2.0,0,0,4,8,3070,0,1970,0,122033,52.9616,-114.359,1880,8000,3,68,600000,06
3040,6762816547,3,1.5,1470,7200,2.0,0,0,4,7,1470,0,1907,0,122051,52.7902,-114.47,1530,7200,2,51,590300,06
3041,6762816677,4,2.5,2840,11044,2.0,0,0,3,8,2840,0,2001,0,122033,52.9434,-114.427,1934,9605,3,70,585000,06
3042,6762816790,4,2.25,2160,9593,1.0,0,0,3,8,2160,0,1969,0,122029,52.8183,-114.302,2820,9628,2,51,580000,06
3043,6762816908,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,122007,52.9233,-114.583,2190,7310,2,61,576000,06
3044,6762817412,4,2.25,2060,10358,1.0,0,0,4,8,1320,740,1962,0,122027,52.7778,-114.364,2060,9676,3,58,558000,06
3045,6762817759,4,1.75,1290,3060,2.0,0,0,4,7,1290,0,1906,0,122028,52.9098,-114.538,1510,4080,1,51,549000,06
3046,6762817898,3,2.25,1240,949,3.0,0,0,3,8,1240,0,2008,0,122028,52.8788,-114.524,1310,1140,3,64,543000,06
3047,6762817934,5,3.75,3090,7415,2.0,0,0,3,8,3090,0,2014,0,122031,52.665,-114.519,2790,7425,2,54,540500,06
3048,6762818596,3,1.75,1940,219527,1.0,0,0,3,7,1940,0,1991,0,122024,52.6514,-114.21,2060,108900,1,57,520000,06
3049,6762818656,3,2.75,2020,10744,1.0,0,0,5,7,1270,750,1954,0,122031,52.6703,-114.533,2020,11069,1,55,519000,06
3050,6762818854,4,2.5,2610,8031,2.0,0,0,3,8,2610,0,1998,0,122014,53.0017,-114.46,2320,8031,2,74,510000,06
3051,6762818957,3,2.5,2120,7201,2.0,0,0,3,8,2120,0,2003,0,122038,52.9474,-114.527,1930,7206,2,70,507000,06
3052,6762818971,2,1.0,1570,8210,1.0,0,0,4,8,1150,420,1952,0,122050,52.9521,-114.561,1680,8196,1,57,506000,06
3053,6762818986,3,2.5,1610,4611,2.0,0,0,3,8,1610,0,1996,0,122011,52.7978,-114.194,1730,4461,3,54,505000,06
3054,6762819086,3,2.5,2840,48716,1.0,0,3,3,9,1870,970,1994,0,122041,52.9132,-114.105,2710,43676,3,51,500000,06
3055,6762819269,3,1.75,1840,5000,1.0,0,0,4,7,920,920,1910,0,122007,52.9108,-114.566,1220,5000,3,78,499000,06
3056,6762819553,3,2.25,1820,7326,2.0,0,0,3,8,1820,0,1983,0,122033,52.9433,-114.407,2430,7696,1,66,489950,06
3057,6762819943,3,2.5,950,1110,2.0,0,0,3,8,950,0,2003,0,122013,52.8526,-114.509,1230,1215,3,60,475000,06
3058,6762820120,3,2.0,1730,38884,1.0,0,0,3,8,1730,0,1997,0,122024,52.6464,-114.141,2130,91040,2,77,470000,06
3059,6762820368,3,1.0,1320,3625,2.0,0,0,3,7,1320,0,1900,0,122044,52.8349,-114.478,1660,5438,1,51,464000,06
3060,6762820783,3,1.75,1610,11200,1.0,0,0,3,7,1610,0,1955,0,122010,52.8941,-114.366,1610,11200,2,56,450000,06
3061,6762820784,4,2.5,2400,7693,2.0,0,0,3,8,2400,0,2003,0,122015,52.7181,-114.332,2400,8038,3,73,450000,06
3062,6762821224,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,1968,0,122005,52.9149,-114.307,1870,8448,1,65,440000,06
3063,6762821407,2,1.75,1440,4225,1.0,0,0,3,8,1440,0,2005,0,122045,52.9443,-114.222,1680,6200,3,54,437000,06
3064,6762821425,2,1.0,790,6600,1.0,0,0,3,6,790,0,1949,0,122044,52.8449,-114.483,1520,4400,1,76,436000,06
3065,6762821461,3,1.75,1310,8065,1.0,0,0,4,6,1310,0,1948,0,122007,52.931,-114.558,1420,8100,1,74,435000,06
3066,6762821731,4,2.5,2640,8625,2.0,0,0,3,8,2640,0,1987,0,122046,52.6898,-114.34,2240,8700,1,74,429900,06
3067,6762822462,6,2.75,2520,9324,1.0,0,0,4,7,1320,1200,1962,0,122014,52.9936,-114.484,1820,11000,3,53,410000,06
3068,6762822635,2,1.0,1260,4377,1.0,0,0,4,7,1260,0,1947,0,122028,52.9288,-114.544,1420,6376,3,77,405000,06
3069,6762822774,4,1.0,1940,5753,1.5,0,0,3,7,1940,0,1947,0,122050,52.9488,-114.548,2170,6075,2,61,401000,06
3070,6762822979,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,0,122038,52.953,-114.527,1550,7628,1,77,399888,06
3071,6762823107,4,1.0,1980,10350,1.0,0,0,4,7,1430,550,1968,0,122012,52.7526,-114.235,1890,13140,3,55,395000,06
3072,6762823254,3,2.25,1600,10240,1.0,0,0,3,7,1090,510,1979,0,122033,52.9581,-114.422,1520,9394,3,53,390000,06
3073,6762823473,3,1.75,2310,11200,1.0,0,0,4,8,1630,680,1978,0,122065,52.5937,-114.4,2350,13300,1,63,385000,06
3074,6762823635,4,2.25,2150,20181,1.0,0,0,3,7,1090,1060,1963,0,122058,52.9927,-114.435,2150,10480,1,70,380000,06
3075,6762823770,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,1,122051,52.7944,-114.479,1060,3500,2,78,378750,06
3076,6762824363,3,2.5,1800,2700,2.0,0,0,3,8,1800,0,2011,0,122064,52.7758,-114.559,1380,1200,3,68,362500,06
3077,6762824413,4,2.5,2850,4650,2.0,0,0,3,8,2850,0,2004,0,122024,52.5852,-114.216,2850,4650,1,74,360000,06
3078,6762824799,3,2.0,1430,6000,1.0,0,0,5,7,1430,0,1945,0,122014,52.9864,-114.506,1630,6315,2,77,352450,06
3079,6762824850,2,1.0,1620,9205,1.0,0,0,5,6,850,770,1921,0,122033,52.9419,-114.42,2460,5469,1,50,350000,06
3080,6762825113,3,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,122053,52.7384,-114.375,2070,7220,2,61,346150,06
3081,6762825318,3,2.5,2480,6112,2.0,0,0,3,7,2480,0,2004,0,122046,52.6687,-114.304,3220,6727,2,76,340000,06
3082,6762825564,4,2.0,2030,103672,1.0,0,0,4,7,2030,0,1969,0,122068,52.3947,-114.163,1560,325393,1,57,335000,06
3083,6762825763,3,2.5,2238,7209,2.0,0,0,3,8,2238,0,2011,0,122018,52.5266,-114.543,2456,7212,2,57,330000,06
3084,6762826254,4,2.5,3490,5000,2.0,0,0,3,8,3490,0,2003,0,122035,52.6072,-114.317,2910,5025,1,58,320000,06
3085,6762826352,2,1.0,920,8341,1.0,0,0,3,7,920,0,1939,0,122052,52.7315,-114.57,2330,9792,2,78,319950,06
3086,6762826657,3,1.75,1900,3000,1.5,0,0,5,7,1070,830,1903,0,122051,52.7555,-114.455,1130,6000,1,65,311000,06
3087,6762826688,4,1.5,1220,9600,1.0,0,0,3,6,1220,0,1980,0,122041,52.8762,-114.099,1180,9000,2,74,310000,06
3088,6762827696,3,2.0,1300,11374,1.5,0,0,5,7,1300,0,1933,0,122056,52.7139,-114.492,1480,9670,1,78,287000,06
3089,6762827764,3,1.0,1210,4731,1.5,0,0,3,7,1210,0,1901,0,122007,52.9165,-114.587,1450,5264,1,74,285000,06
3090,6762827931,3,2.0,1790,42399,1.0,0,0,4,7,1790,0,1990,0,122023,52.5443,-114.324,1330,40015,3,60,280000,06
3091,6762828174,3,1.75,1860,15681,1.0,0,0,4,7,1860,0,1971,0,122018,52.5491,-114.529,1860,22979,1,56,275000,06
3092,6762828486,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,122046,52.6856,-114.347,1390,8750,2,50,269900,06
3093,6762828615,3,1.75,1840,7300,1.0,0,0,3,8,1840,0,1966,0,122018,52.5422,-114.559,1920,8010,1,63,265000,06
3094,6762829350,3,1.0,1050,8498,1.0,0,0,4,7,1050,0,1959,0,122067,52.6343,-114.392,1050,8498,1,59,249000,06
3095,6762829385,4,2.0,2080,13510,1.0,0,0,3,7,1040,1040,1950,0,122063,52.7218,-114.448,2010,11625,1,56,248000,06
3096,6762829626,4,2.0,1790,14690,1.0,0,1,4,7,1670,120,1960,0,122043,52.6265,-114.511,2440,10664,1,78,240000,06
3097,6762829913,3,1.75,1750,11461,2.0,0,0,4,7,1750,0,1976,0,122072,52.5473,-114.4,2140,11276,1,67,232603,06
3098,6762829914,3,1.0,1320,8450,1.0,0,0,3,6,880,440,1961,0,122018,52.5578,-114.527,1320,8450,2,65,232500,06
3099,6762830252,3,2.25,1640,7350,1.0,0,0,3,7,1140,500,1984,0,122040,52.4925,-114.49,1480,8041,1,55,221000,06
3100,6762830544,3,2.0,1440,7210,1.0,0,0,3,8,1440,0,1983,0,122023,52.5428,-114.374,1700,7245,2,56,210000,06
3101,6762830786,3,1.5,1140,8340,1.0,0,0,3,7,1140,0,1960,0,122056,52.7073,-114.47,1140,8340,2,55,200000,06
3102,6762830886,3,1.0,1330,5412,2.0,0,0,5,7,1330,0,1905,0,122068,52.4353,-114.183,1710,10825,3,50,197500,06
3103,6762831049,3,2.0,1340,4320,1.0,0,0,3,5,920,420,1912,1,122072,52.529,-114.418,980,6480,1,59,186000,06
3104,6762831172,3,1.75,1150,8079,1.0,0,0,4,7,1150,0,1983,0,122065,52.6066,-114.37,1540,7399,3,74,177000,06
3105,6762831550,2,1.0,990,39964,1.0,0,0,2,4,990,0,1945,0,122035,52.5877,-114.275,1560,8990,2,70,120000,06
3106,6762810138,6,4.5,5480,10800,2.0,0,3,4,9,4430,1050,1999,0,122003,52.8607,-114.557,2970,7200,3,77,2400000,06
3107,6762810207,3,2.25,3230,17833,2.0,0,0,4,9,3230,0,1973,0,122027,52.7983,-114.378,3690,17162,3,76,2110000,06
3108,6762810241,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,1965,1,122057,52.7966,-114.421,3230,20697,2,66,1950000,06
3109,6762810582,5,3.25,3840,4800,3.0,0,3,3,10,2750,1090,2008,0,122054,52.8229,-114.48,2060,4800,3,70,1460000,06
3110,6762810751,4,2.25,2870,6280,1.5,0,0,4,9,1980,890,1905,0,122047,52.8629,-114.5,2370,4760,1,75,1330000,06
3111,6762810769,4,3.5,4410,36200,2.0,0,0,3,11,4410,0,1989,0,122027,52.7787,-114.316,4760,35860,2,75,1320000,06
3112,6762810799,5,4.0,3366,7800,2.5,0,2,3,8,2966,400,1937,0,122032,52.8766,-114.581,2340,6000,1,54,1300000,06
3113,6762810926,7,5.5,6630,13782,2.0,0,0,3,10,4930,1700,2004,0,122027,52.7699,-114.308,4470,8639,2,64,1240000,06
3114,6762810945,5,3.25,3240,6551,1.5,0,4,4,9,2500,740,1939,0,122006,52.9092,-114.463,2740,9300,3,63,1230000,06
3115,6762811143,6,4.25,6900,244716,2.0,0,0,4,9,4820,2080,2002,0,122037,52.9806,-114.202,4170,266587,1,58,1140000,06
3116,6762811269,3,3.0,4910,43560,2.0,0,0,4,10,4000,910,1989,0,122030,52.8211,-114.321,3540,12288,1,75,1080000,06
3117,6762811536,4,4.5,3850,13551,2.0,0,2,3,10,3000,850,1998,0,122027,52.7822,-114.293,3480,10737,2,79,995000,06
3118,6762811614,3,1.5,1700,14133,1.0,0,1,4,8,1700,0,1954,0,122048,52.8466,-114.41,2630,17376,1,68,979000,06
3119,6762811651,3,2.75,2470,10125,2.0,0,0,3,8,2470,0,1960,1,122057,52.7951,-114.413,2290,10125,3,75,970500,06
3120,6762811751,4,2.5,3360,11548,2.0,0,0,3,9,3360,0,1988,0,122010,52.8834,-114.372,3400,14091,2,70,950000,06
3121,6762811752,3,3.25,3050,18892,1.0,1,4,4,8,1650,1400,1962,0,122043,52.6181,-114.516,1170,70973,1,71,950000,06
3122,6762811897,4,2.0,3140,10437,1.0,0,0,4,8,2040,1100,1959,0,122057,52.8086,-114.419,2010,10437,1,56,925000,06
3123,6762811898,4,2.75,3730,8014,2.0,0,0,3,10,3730,0,2012,0,122019,52.8336,-114.249,3670,8279,3,54,925000,06
3124,6762811973,3,3.25,2660,4000,2.0,0,0,3,9,2170,490,2003,0,122044,52.8486,-114.478,2660,4000,3,53,915000,06
3125,6762812031,4,3.5,2970,14486,2.0,0,0,3,9,2340,630,1997,0,122057,52.7927,-114.405,3680,14486,2,63,905000,06
3126,6762812186,3,2.25,2060,9552,1.0,0,0,4,9,1610,450,1975,0,122057,52.7702,-114.421,2930,11212,1,70,885000,06
3127,6762812320,4,3.0,3740,30884,2.0,0,0,3,9,3060,680,1988,0,122021,52.9805,-114.307,3240,37031,2,73,869000,06
3128,6762812461,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,122016,52.7663,-114.575,1310,8170,1,56,850000,06
3129,6762812668,5,2.25,2780,10192,2.0,0,0,4,9,2780,0,1978,0,122030,52.8434,-114.342,2740,9900,3,72,830000,06
3130,6762812851,3,3.25,3240,8338,2.0,0,0,3,9,3240,0,2001,0,122019,52.8621,-114.254,3420,8405,1,76,812000,06
3131,6762812970,4,2.75,3150,7035,2.0,0,0,3,9,3150,0,2004,0,122020,52.8279,-114.164,3200,7035,1,58,800000,06
3132,6762813108,4,1.75,2050,10920,1.0,0,3,3,8,1450,600,1974,0,122014,52.9731,-114.476,2440,10920,3,76,790000,06
3133,6762813214,3,2.25,2140,3000,2.0,0,0,3,9,2140,0,1905,1,122028,52.9067,-114.541,1430,4712,1,50,780000,06
3134,6762813280,4,2.5,2970,4400,2.0,0,0,3,8,2970,0,2014,0,122005,52.935,-114.304,3010,4892,2,54,775950,06
3135,6762813568,2,2.5,2770,7781,2.0,0,0,3,8,2770,0,2006,0,122045,52.9372,-114.207,1870,5984,2,66,754800,06
3136,6762813985,4,3.25,3940,27591,2.0,0,3,3,9,3440,500,2000,0,122015,52.7457,-114.306,3420,29170,1,77,725000,06
3137,6762813986,6,1.75,2380,4080,2.0,0,0,3,8,2380,0,1917,0,122004,52.8929,-114.515,2030,4080,2,54,725000,06
3138,6762813987,3,3.5,3690,8837,2.0,0,0,3,10,3690,0,2001,0,122008,52.7702,-114.066,3690,9585,3,58,725000,06
3139,6762814155,4,2.5,3290,6628,2.0,0,0,3,9,3290,0,2003,0,122020,52.8294,-114.165,3240,5831,1,65,715000,06
3140,6762814688,5,2.75,3260,11700,1.0,0,0,3,8,1630,1630,1964,0,122029,52.8469,-114.294,2860,11700,1,63,681500,06
3141,6762814965,4,2.25,2870,5453,2.0,0,1,4,8,2220,650,1926,0,122052,52.7429,-114.578,1660,4800,2,55,665900,06
3142,6762815056,4,3.25,3030,9273,2.0,0,0,5,8,3030,0,1988,0,122011,52.8047,-114.204,2360,7632,2,57,660000,06
3143,6762815182,3,3.25,1530,1565,2.0,0,0,3,8,1280,250,2005,0,122044,52.8479,-114.502,1530,1381,1,80,654000,06
3144,6762815240,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2003,0,122045,52.913,-114.229,2740,6587,1,79,650000,06
3145,6762815471,2,1.75,1760,4400,1.0,0,0,4,7,880,880,1930,0,122028,52.88,-114.53,1330,4180,3,51,640000,06
3146,6762815634,4,2.5,2090,10306,2.0,0,0,3,10,2090,0,1986,0,122019,52.8604,-114.241,2660,11481,1,53,632500,06
3147,6762815759,3,2.5,2440,4800,2.0,0,0,3,10,2440,0,2014,0,122034,52.7895,-114.555,1180,5480,2,76,625000,06
3148,6762815853,3,2.5,1850,7777,2.0,0,0,5,8,1850,0,1989,0,122010,52.9208,-114.359,1850,8482,2,58,623000,06
3149,6762816188,4,2.5,2620,7553,2.0,0,0,3,8,2620,0,1996,0,122053,52.7601,-114.37,2620,11884,2,77,605000,06
3150,6762816291,2,1.0,1040,3600,1.0,0,0,4,7,1040,0,1919,1,122047,52.849,-114.501,2250,4800,1,70,600000,06
3151,6762816468,3,2.75,3290,22649,2.0,0,0,4,8,3290,0,1993,0,122053,52.7541,-114.383,2750,6119,2,74,595000,06
3152,6762816651,3,3.5,1890,1710,2.0,0,0,3,8,1640,250,1999,0,122028,52.8892,-114.539,1680,1562,1,71,587206,06
3153,6762817191,4,2.75,3260,4900,2.0,0,0,3,9,3260,0,2013,0,122015,52.7112,-114.313,3260,6132,1,79,565000,06
3154,6762817794,5,2.5,2200,4080,1.5,0,0,5,7,1420,780,1916,0,122028,52.9172,-114.54,1300,4080,2,59,547000,06
3155,6762818423,3,2.25,1750,1879,3.0,0,0,3,8,1750,0,2001,0,122026,52.9022,-114.581,1750,3155,2,53,525000,06
3156,6762818836,4,1.0,1360,6000,1.5,0,0,3,7,1360,0,1917,0,122006,52.9154,-114.478,1710,6000,3,60,511500,06
3157,6762819568,4,2.0,2120,11479,1.0,0,0,4,7,1060,1060,1940,0,122022,52.9384,-114.493,1540,11000,2,76,489000,06
3158,6762819580,4,2.25,2170,9665,1.0,0,0,4,8,1300,870,1976,0,122027,52.7744,-114.355,2170,12054,2,79,488800,06
3159,6762819727,4,3.0,1630,6250,1.0,0,0,5,7,1110,520,1990,0,122022,52.9468,-114.498,1630,8082,2,54,482500,06
3160,6762819771,4,1.0,2080,5500,1.0,0,0,3,7,1040,1040,1941,0,122007,52.9138,-114.576,1280,4000,1,51,480000,06
3161,6762819894,3,1.75,1780,8085,1.0,0,0,3,7,1210,570,1976,0,122017,52.9657,-114.387,1780,8085,3,58,477000,06
3162,6762820558,3,2.5,1870,5013,2.0,0,0,3,8,1870,0,2003,0,122017,52.9852,-114.411,2040,5555,1,73,458000,06
3163,6762820592,3,1.5,1440,28516,1.0,0,0,4,7,1440,0,1975,0,122020,52.8129,-114.195,2080,27049,2,79,456000,06
3164,6762820617,3,2.25,1470,4653,2.0,0,0,4,7,1470,0,1985,0,122011,52.7967,-114.208,1560,4119,2,78,455000,06
3165,6762820618,4,2.25,2450,21000,1.0,0,2,4,8,1650,800,1954,0,122031,52.6859,-114.534,1820,12480,1,52,455000,06
3166,6762820785,3,2.0,1430,3480,1.0,0,0,3,7,980,450,1947,0,122028,52.9174,-114.526,1450,4650,1,50,450000,06
3167,6762820995,4,2.5,2510,6853,2.0,0,2,3,9,2510,0,2006,0,122024,52.5847,-114.193,3400,6965,1,63,448000,06
3168,6762821137,4,2.5,2040,21781,2.0,0,0,3,8,2040,0,1994,0,122041,52.8758,-114.094,2410,21781,2,53,443500,06
3169,6762821191,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,122033,52.9619,-114.414,1710,8152,2,63,441000,06
3170,6762821420,5,3.0,3110,12429,1.0,0,0,3,8,1790,1320,1977,0,122017,52.9763,-114.403,3050,11902,3,60,436500,06
3171,6762821847,3,2.5,2540,5612,2.0,0,0,3,9,2540,0,1999,0,122015,52.7265,-114.347,2380,6303,1,64,425000,06
3172,6762821848,3,2.25,1790,10209,1.0,0,0,3,7,1290,500,1967,0,122021,52.9792,-114.276,1840,9900,2,55,425000,06
3173,6762822063,5,2.75,2280,10319,1.0,0,0,3,8,1300,980,1959,0,122050,52.9866,-114.553,2370,8056,3,74,420000,06
3174,6762822064,5,3.0,2630,3149,2.0,0,0,3,8,1670,960,2013,0,122053,52.7365,-114.361,2240,4825,3,67,420000,06
3175,6762822415,2,1.0,1260,3960,1.0,0,0,3,6,690,570,1925,0,122007,52.9199,-114.581,1250,3960,2,59,412000,06
3176,6762822636,3,1.0,1460,10000,1.5,0,0,3,7,1460,0,2002,0,122019,52.8514,-114.253,1910,10000,2,80,405000,06
3177,6762822815,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1950,0,122038,52.9481,-114.528,1720,8822,3,70,400000,06
3178,6762822816,4,1.75,2670,189486,2.0,0,4,3,8,2670,0,1972,0,122023,52.4885,-114.251,2190,218610,1,59,400000,06
3179,6762822817,4,2.25,2420,7927,1.0,0,0,4,7,1400,1020,1973,0,122038,52.9883,-114.533,2120,7693,2,57,400000,06
3180,6762823059,4,2.5,2320,11717,2.0,0,0,3,8,2320,0,1997,0,122025,52.714,-113.97,2320,9714,2,70,397000,06
3181,6762823108,3,1.0,1500,4000,1.0,0,0,3,6,900,600,1925,0,122007,52.9221,-114.57,950,4000,3,65,395000,06
3182,6762823255,3,1.0,1160,3750,1.5,0,0,3,7,1160,0,1910,0,122034,52.7952,-114.549,1530,3750,1,55,390000,06
3183,6762823636,3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,122016,52.7584,-114.577,1660,4288,3,74,380000,06
3184,6762823778,4,2.5,1890,12236,1.0,0,0,3,7,1230,660,1978,0,122025,52.6791,-113.97,1390,11360,2,77,378000,06
3185,6762824035,4,2.5,2550,4770,2.0,0,0,3,8,2550,0,2005,0,122024,52.5826,-114.19,2380,4590,2,68,371000,06
3186,6762824503,3,2.25,1940,11612,1.0,0,0,4,8,1100,840,1981,0,122063,52.7318,-114.42,2180,8954,3,58,359950,06
3187,6762824520,5,2.25,2290,7420,1.0,0,0,3,7,1290,1000,1973,0,122046,52.6675,-114.356,1660,7526,2,62,359900,06
3188,6762824642,4,2.5,2040,8265,2.0,0,0,3,7,2040,0,1996,0,122052,52.7273,-114.531,2160,8265,1,53,355000,06
3189,6762824643,2,1.0,1240,10800,1.0,0,1,3,6,1000,240,1943,0,122069,52.7326,-114.655,2140,20059,1,64,355000,06
3190,6762825319,3,1.75,1880,11249,1.0,0,0,3,7,1330,550,1985,0,122039,52.5595,-114.447,1870,14547,1,80,340000,06
3191,6762825417,3,2.5,2570,4600,2.0,0,0,3,8,2570,0,2014,0,122023,52.4882,-114.386,2570,5000,2,75,339990,06
3192,6762825502,4,3.0,2240,8504,2.0,0,0,3,7,2240,0,1992,0,122014,52.9648,-114.485,1570,8460,3,54,337000,06
3193,6762825721,3,2.0,1510,7884,1.0,0,0,3,6,1510,0,1942,1,122031,52.6983,-114.538,1050,7620,2,68,332000,06
3194,6762825764,3,2.25,1860,11227,2.0,0,0,3,7,1860,0,1995,0,122024,52.6179,-114.221,1820,8800,3,52,330000,06
3195,6762825871,3,2.5,1820,8085,2.0,0,0,3,7,1820,0,1983,0,122042,52.6875,-114.394,1860,8625,2,75,329950,06
3196,6762826009,2,1.0,840,4239,1.0,0,0,3,7,840,0,1948,0,122064,52.7619,-114.572,1120,4494,3,73,325000,06
3197,6762827510,3,1.5,1860,60960,1.0,0,0,4,7,1140,720,1967,0,122035,52.6096,-114.292,2170,82764,3,75,291000,06
3198,6762827880,4,2.0,1890,6302,2.0,0,0,3,7,1890,0,1997,0,122065,52.6146,-114.395,1690,5369,3,73,282000,06
3199,6762827932,3,2.0,1470,8089,1.0,0,0,3,7,1470,0,1987,0,122043,52.6178,-114.506,1530,7721,1,60,280000,06
3200,6762828051,4,2.0,2200,7700,1.0,0,0,3,7,1100,1100,1979,0,122046,52.694,-114.37,1790,7700,2,58,279000,06
3201,6762828702,4,1.0,1810,7500,1.0,0,0,2,7,1410,400,1959,0,122056,52.7235,-114.523,1250,6255,3,54,264950,06
3202,6762829210,1,1.0,800,16306,1.0,0,0,2,6,680,120,1931,0,122056,52.7216,-114.498,1270,8666,1,53,250000,06
3203,6762829463,1,0.75,380,15000,1.0,0,0,3,5,380,0,1963,0,122056,52.711,-114.513,1170,15000,2,56,245000,06
3204,6762829763,3,1.0,1300,8160,1.0,0,0,4,7,1300,0,1960,0,122053,52.741,-114.362,1290,8970,1,76,237000,06
3205,6762830363,2,2.0,1310,2841,2.0,0,0,3,6,1310,0,2004,0,122024,52.5802,-114.212,1360,2550,3,55,218000,06
3206,6762830420,4,2.5,1960,11600,1.0,0,0,5,6,980,980,1931,0,122072,52.5198,-114.412,1160,7685,3,54,215000,06
3207,6762830545,2,2.0,1680,5756,2.0,0,0,4,7,1680,0,1910,0,122072,52.5365,-114.412,1340,5447,3,67,210000,06
3208,6762830685,3,1.0,960,7314,1.0,0,0,5,6,960,0,1960,0,122072,52.5191,-114.411,990,7314,1,75,205000,06
3209,6762830740,3,1.0,1150,7156,1.0,0,0,4,6,1150,0,1953,0,122056,52.7164,-114.507,1210,7156,1,69,203000,06
3210,6762830787,3,2.25,1230,7420,1.5,0,0,5,7,1230,0,1913,0,122072,52.5484,-114.41,1260,7556,2,73,200000,06
3211,6762830788,2,1.0,860,6600,1.0,0,0,5,6,860,0,1949,0,122056,52.7178,-114.514,1030,6732,1,73,200000,06
3212,6762831192,2,1.0,1020,5130,1.0,0,0,4,6,1020,0,1948,0,122072,52.531,-114.416,1200,6497,1,78,175000,06
3213,6762811212,3,2.5,2200,20000,1.0,0,1,3,7,1400,800,1952,0,122048,52.8109,-114.381,3050,11775,2,64,1100000,06
3214,6762811872,3,2.5,3290,6830,2.0,0,0,3,10,3290,0,2000,0,122005,52.9002,-114.332,3200,6227,1,80,930000,06
3215,6762812519,4,2.0,2160,6300,1.5,0,1,4,8,2160,0,1928,0,122009,52.7962,-114.594,1980,5152,1,75,849000,06
3216,6762813608,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,122007,52.914,-114.566,1330,5074,1,69,750000,06
3217,6762815518,4,2.25,2330,8994,2.0,0,0,3,8,2330,0,1986,0,122005,52.9564,-114.294,2330,8396,3,70,639500,06
3218,6762821154,4,1.75,1780,2788,1.0,0,0,4,6,890,890,1943,0,122032,52.8811,-114.59,1760,5664,2,61,442900,06
3219,6762822207,4,1.5,1550,9176,1.0,0,0,3,7,1000,550,1956,0,122029,52.8305,-114.319,1730,8539,2,57,418000,06
3220,6762823842,2,1.0,1230,1820,2.0,0,0,4,7,830,400,1948,0,122026,52.8984,-114.591,1660,3056,1,76,375000,06
3221,6762812281,4,3.5,3530,14406,2.0,0,1,3,10,2570,960,1987,0,122033,52.9373,-114.434,3170,15181,1,68,874150,06
3222,6762812864,4,2.5,2810,10613,2.0,0,0,3,9,2810,0,1989,0,122027,52.7724,-114.331,2800,9933,1,62,810000,06
3223,6762812955,3,1.75,2870,5000,1.5,0,0,4,8,1840,1030,1907,0,122054,52.8088,-114.482,2200,5000,1,66,802000,06
3224,6762813892,4,2.5,2130,7300,1.0,0,0,4,7,1230,900,1963,0,122049,52.835,-114.357,2130,7560,1,72,732600,06
3225,6762814617,4,2.5,2370,10083,2.0,0,0,5,8,2370,0,1966,0,122010,52.9015,-114.356,2370,10133,1,79,687000,06
3226,6762817192,2,1.75,1330,6000,1.0,0,0,4,7,960,370,1914,1,122032,52.8839,-114.586,1620,6000,1,62,565000,06
3227,6762817829,4,2.5,2090,6023,2.0,0,0,3,8,2090,0,1990,0,122011,52.8013,-114.187,2090,6023,3,69,545000,06
3228,6762819087,4,2.5,2040,8400,1.0,0,0,3,8,1420,620,1963,0,122027,52.7812,-114.36,2540,8925,1,51,500000,06
3229,6762819772,2,2.25,1490,6770,1.5,0,0,3,8,1490,0,1926,0,122059,52.7877,-114.487,1820,7875,1,76,480000,06
3230,6762821333,3,2.5,2050,40003,1.0,0,0,4,8,1570,480,1977,0,122012,52.7,-114.19,2700,46769,2,68,439500,06
3231,6762823982,4,2.5,2580,6260,2.0,0,0,3,7,2580,0,2004,0,122053,52.7158,-114.375,2160,3600,2,69,374000,06
3232,6762825765,4,2.5,2380,13550,2.0,0,0,3,7,2380,0,1999,0,122070,52.6786,-114.478,1230,9450,2,70,330000,06
